Plate ID,Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
PV003,2024-06-29,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.60,1.00,1.40,1.60,1.70,1.50,1.20,0.80,0.50,0.20,0.10,0.00,0.00,0.00,0.00,0.00
PV004,2024-06-29,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV005,2024-06-29,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV001,2024-06-30,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV002,2024-06-30,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV003,2024-06-30,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.28,0.56,0.93,1.30,1.48,1.58,1.40,1.12,0.75,0.47,0.19,0.09,0.00,0.00,0.00,0.00,0.00
PV004,2024-06-30,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV005,2024-06-30,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-01,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-01,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-01,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-01,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-01,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-02,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-02,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-02,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-02,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-02,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-03,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-03,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-03,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-03,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-03,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-04,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-04,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-04,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-04,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-04,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-05,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-05,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-05,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-05,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-05,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-06,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-06,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-06,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-06,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-06,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-07,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-07,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-07,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-07,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-07,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-08,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-08,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-08,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-08,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-08,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-09,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-09,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-09,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-09,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-09,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-10,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-10,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-10,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-10,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-10,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-11,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-11,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-11,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-11,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-11,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-12,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-12,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-12,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-12,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-12,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-13,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-13,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-13,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-13,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-13,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-14,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-15,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-16,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-17,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-17,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-17,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-17,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-17,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-18,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-19,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-20,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-21,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-21,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-21,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-21,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-21,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-22,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.48,0.96,1.60,2.24,2.56,2.72,2.40,1.92,1.28,0.80,0.32,0.16,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.36,0.71,1.19,1.66,1.89,2.02,1.78,1.42,0.95,0.60,0.24,0.12,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.60,1.20,2.00,2.80,3.20,3.40,3.00,2.40,1.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-23,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.51,1.02,1.70,2.38,2.72,2.90,2.56,2.04,1.36,0.85,0.34,0.17,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.39,0.78,1.30,1.82,2.08,2.22,1.96,1.56,1.04,0.65,0.26,0.13,0.00,0.00,0.00,0.00,0.00
PV002,2024-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.42,0.84,1.40,1.96,2.24,2.38,2.10,1.68,1.12,0.70,0.28,0.14,0.00,0.00,0.00,0.00,0.00
PV003,2024-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.33,0.67,1.11,1.56,1.78,1.90,1.68,1.34,0.89,0.56,0.22,0.11,0.00,0.00,0.00,0.00,0.00
PV004,2024-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.54,1.08,1.80,2.52,2.88,3.06,2.70,2.16,1.44,0.90,0.36,0.18,0.00,0.00,0.00,0.00,0.00
PV005,2024-07-24,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
PV001,2024-07-25,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.45,0.90,1.50,2.10,2.40,2.55,2.25,1.80,1.20,0.75,0.30,0.15,0.00,0.00,0.00,0.00,0.00
